record_id,booking_date,day_of_week,month,area,latitude,longitude,service,base_price,booking_amount,provider_id,experience_years,provider_rating,verification_status,provider_available_hours,status,request_count,completed_requests,cancelled_requests,available_workers,service_popularity_index,is_weekend,season,data_source
URB26-10516,2026-06-27,5,6,Preet Vihar,28.6413,77.2953,Gardener,368,400,DEL-P0023,6,4.4,Verified,6,Completed,0,0,0,1,77.62,1,Summer,Enriched_Delhi_Demand_2026
URB26-10517,2026-06-27,5,6,Preet Vihar,28.6413,77.2953,AC Repair,711,789,DEL-P0005,5,4.6,Pending,9,Completed,0,0,0,1,94.02,1,Summer,Enriched_Delhi_Demand_2026
URB26-10518,2026-06-27,5,6,Preet Vihar,28.6413,77.2953,Appliance Repair,888,992,DEL-P0054,6,4.7,Verified,9,Completed,1,1,0,2,97.41,1,Summer,Enriched_Delhi_Demand_2026
URB26-10519,2026-06-27,5,6,Preet Vihar,28.6413,77.2953,Cleaner,478,512,DEL-P0003,6,4.2,Pending,9,Completed,3,3,0,2,90.35,1,Summer,Enriched_Delhi_Demand_2026
URB26-10520,2026-06-27,5,6,Preet Vihar,28.6413,77.2953,Painter,991,1062,DEL-P0037,3,4.8,Verified,10,Completed,0,0,0,1,95.94,1,Summer,Enriched_Delhi_Demand_2026
URB26-10521,2026-06-27,5,6,Rohini,28.7495,77.0565,Electrician,286,331,DEL-P0031,3,4.5,Verified,7,Completed,3,3,0,3,97.17,1,Summer,Enriched_Delhi_Demand_2026
URB26-10522,2026-06-27,5,6,Rohini,28.7495,77.0565,Plumber,380,391,DEL-P0057,4,4.4,Verified,9,Completed,3,3,0,2,101.43,1,Summer,Enriched_Delhi_Demand_2026
URB26-10523,2026-06-27,5,6,Rohini,28.7495,77.0565,Carpenter,485,523,DEL-P0001,4,4.4,Pending,9,Completed,3,3,0,3,90.35,1,Summer,Enriched_Delhi_Demand_2026
URB26-10524,2026-06-27,5,6,Rohini,28.7495,77.0565,Gardener,360,389,DEL-P0016,5,4.5,Pending,9,Completed,1,1,0,2,77.75,1,Summer,Enriched_Delhi_Demand_2026
URB26-10525,2026-06-27,5,6,Rohini,28.7495,77.0565,AC Repair,810,867,DEL-P0001,4,4.6,Pending,10,Completed,0,0,0,1,89.55,1,Summer,Enriched_Delhi_Demand_2026
URB26-10526,2026-06-27,5,6,Rohini,28.7495,77.0565,Appliance Repair,873,987,DEL-P0037,6,4.7,Verified,9,Completed,3,3,0,3,91.94,1,Summer,Enriched_Delhi_Demand_2026
URB26-10527,2026-06-27,5,6,Rohini,28.7495,77.0565,Cleaner,507,562,DEL-P0015,6,4.0,Pending,9,Completed,4,4,0,4,98.55,1,Summer,Enriched_Delhi_Demand_2026
URB26-10528,2026-06-27,5,6,Rohini,28.7495,77.0565,Painter,1023,1063,DEL-P0040,4,4.4,Verified,8,Completed,1,1,0,3,93.1,1,Summer,Enriched_Delhi_Demand_2026
URB26-10529,2026-06-27,5,6,Saket,28.5244,77.2066,Electrician,307,336,DEL-P0051,4,4.7,Verified,9,Completed,3,3,0,2,97.64,1,Summer,Enriched_Delhi_Demand_2026
URB26-10530,2026-06-27,5,6,Saket,28.5244,77.2066,Plumber,387,410,DEL-P0058,4,4.6,Pending,8,Partially Completed,4,3,1,2,91.61,1,Summer,Enriched_Delhi_Demand_2026
URB26-10531,2026-06-27,5,6,Saket,28.5244,77.2066,Carpenter,523,584,DEL-P0022,4,4.5,Pending,8,Cancelled,3,1,2,2,96.63,1,Summer,Enriched_Delhi_Demand_2026
URB26-10532,2026-06-27,5,6,Saket,28.5244,77.2066,Gardener,344,381,DEL-P0053,5,4.6,Verified,9,Cancelled,1,0,1,3,76.4,1,Summer,Enriched_Delhi_Demand_2026
URB26-10533,2026-06-27,5,6,Saket,28.5244,77.2066,AC Repair,755,853,DEL-P0006,5,4.5,Pending,10,Completed,1,1,0,1,93.62,1,Summer,Enriched_Delhi_Demand_2026
URB26-10534,2026-06-27,5,6,Saket,28.5244,77.2066,Appliance Repair,937,1060,DEL-P0052,7,4.8,Verified,9,Completed,1,0,1,3,95.47,1,Summer,Enriched_Delhi_Demand_2026
URB26-10535,2026-06-27,5,6,Saket,28.5244,77.2066,Cleaner,506,522,DEL-P0027,7,4.1,Verified,8,Completed,2,2,0,2,94.43,1,Summer,Enriched_Delhi_Demand_2026
URB26-10536,2026-06-27,5,6,Saket,28.5244,77.2066,Painter,945,1051,DEL-P0027,5,4.7,Pending,9,Completed,1,1,0,3,95.65,1,Summer,Enriched_Delhi_Demand_2026
URB26-10537,2026-06-27,5,6,Shahdara,28.6728,77.2872,Electrician,293,315,DEL-P0013,4,4.6,Verified,6,Partially Completed,1,1,0,2,100.22,1,Summer,Enriched_Delhi_Demand_2026
URB26-10538,2026-06-27,5,6,Shahdara,28.6728,77.2872,Plumber,413,443,DEL-P0010,5,4.7,Pending,8,Completed,8,8,0,2,89.75,1,Summer,Enriched_Delhi_Demand_2026
URB26-10539,2026-06-27,5,6,Shahdara,28.6728,77.2872,Carpenter,474,548,DEL-P0057,4,4.5,Verified,9,Completed,3,3,0,3,91.63,1,Summer,Enriched_Delhi_Demand_2026
URB26-10540,2026-06-27,5,6,Shahdara,28.6728,77.2872,Gardener,356,377,DEL-P0015,5,4.6,Verified,9,Completed,0,0,0,1,65.85,1,Summer,Enriched_Delhi_Demand_2026
URB26-10541,2026-06-27,5,6,Shahdara,28.6728,77.2872,AC Repair,775,824,DEL-P0024,4,4.6,Pending,10,Cancelled,4,0,4,4,97.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-10542,2026-06-27,5,6,Shahdara,28.6728,77.2872,Appliance Repair,907,926,DEL-P0025,6,4.7,Pending,10,Completed,3,3,0,2,95.72,1,Summer,Enriched_Delhi_Demand_2026
URB26-10543,2026-06-27,5,6,Shahdara,28.6728,77.2872,Cleaner,489,523,DEL-P0017,5,4.0,Pending,10,Completed,7,7,0,2,95.84,1,Summer,Enriched_Delhi_Demand_2026
URB26-10544,2026-06-27,5,6,Shahdara,28.6728,77.2872,Painter,996,1123,DEL-P0024,3,4.8,Verified,9,Completed,0,0,0,1,96.03,1,Summer,Enriched_Delhi_Demand_2026
URB26-10545,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Electrician,312,341,DEL-P0024,4,4.5,Verified,8,Completed,4,4,0,2,100.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-10546,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Plumber,401,459,DEL-P0028,3,4.6,Pending,7,Completed,3,3,0,2,99.95,1,Summer,Enriched_Delhi_Demand_2026
URB26-10547,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Carpenter,501,561,DEL-P0048,4,4.4,Verified,11,Completed,2,2,0,3,98.2,1,Summer,Enriched_Delhi_Demand_2026
URB26-10548,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Gardener,357,408,DEL-P0028,5,4.4,Verified,8,Completed,2,2,0,1,73.25,1,Summer,Enriched_Delhi_Demand_2026
URB26-10549,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,AC Repair,751,784,DEL-P0042,6,4.6,Verified,10,Completed,1,1,0,1,95.39,1,Summer,Enriched_Delhi_Demand_2026
URB26-10550,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Appliance Repair,857,948,DEL-P0051,7,4.6,Verified,12,Completed,4,4,0,2,103.22,1,Summer,Enriched_Delhi_Demand_2026
URB26-10551,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Cleaner,524,567,DEL-P0022,6,4.0,Verified,9,Completed,3,3,0,2,99.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-10552,2026-06-27,5,6,Shalimar Bagh,28.7175,77.1506,Painter,1065,1199,DEL-P0007,4,4.4,Verified,7,Completed,4,4,0,3,89.01,1,Summer,Enriched_Delhi_Demand_2026
URB26-10553,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Electrician,289,318,DEL-P0051,1,4.4,Pending,10,Completed,4,4,0,1,100.59,1,Summer,Enriched_Delhi_Demand_2026
URB26-10554,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Plumber,396,417,DEL-P0028,4,4.5,Verified,8,Cancelled,4,0,4,2,97.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-10555,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Carpenter,503,531,DEL-P0044,5,4.7,Verified,8,Completed,1,1,0,2,95.73,1,Summer,Enriched_Delhi_Demand_2026
URB26-10556,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Gardener,355,380,DEL-P0007,5,4.4,Verified,8,Completed,1,1,0,3,80.84,1,Summer,Enriched_Delhi_Demand_2026
URB26-10557,2026-06-27,5,6,Uttam Nagar,28.624,77.065,AC Repair,787,843,DEL-P0022,6,4.5,Pending,8,Completed,2,1,1,2,94.05,1,Summer,Enriched_Delhi_Demand_2026
URB26-10558,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Appliance Repair,912,1020,DEL-P0004,9,4.7,Verified,9,Cancelled,6,1,5,3,100.62,1,Summer,Enriched_Delhi_Demand_2026
URB26-10559,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Cleaner,515,576,DEL-P0025,4,4.0,Pending,9,Completed,5,5,0,1,93.39,1,Summer,Enriched_Delhi_Demand_2026
URB26-10560,2026-06-27,5,6,Uttam Nagar,28.624,77.065,Painter,1019,1112,DEL-P0059,5,4.7,Verified,8,Completed,1,1,0,2,93.41,1,Summer,Enriched_Delhi_Demand_2026
URB26-10561,2026-06-28,6,6,Burari,28.758,77.1945,Electrician,302,320,DEL-P0052,4,4.5,Pending,9,Completed,6,6,0,1,95.5,1,Summer,Enriched_Delhi_Demand_2026
URB26-10562,2026-06-28,6,6,Burari,28.758,77.1945,Plumber,384,437,DEL-P0059,5,4.7,Pending,7,Completed,1,1,0,3,97.95,1,Summer,Enriched_Delhi_Demand_2026
URB26-10563,2026-06-28,6,6,Burari,28.758,77.1945,Carpenter,498,559,DEL-P0005,5,4.6,Pending,8,Completed,6,6,0,2,96.92,1,Summer,Enriched_Delhi_Demand_2026
URB26-10564,2026-06-28,6,6,Burari,28.758,77.1945,Gardener,364,386,DEL-P0052,4,4.4,Verified,7,Completed,1,1,0,3,79.11,1,Summer,Enriched_Delhi_Demand_2026
URB26-10565,2026-06-28,6,6,Burari,28.758,77.1945,AC Repair,753,805,DEL-P0022,6,4.9,Verified,10,Completed,4,4,0,3,98.29,1,Summer,Enriched_Delhi_Demand_2026
URB26-10566,2026-06-28,6,6,Burari,28.758,77.1945,Appliance Repair,916,1003,DEL-P0010,6,4.5,Pending,10,Completed,2,2,0,2,89.19,1,Summer,Enriched_Delhi_Demand_2026
URB26-10567,2026-06-28,6,6,Burari,28.758,77.1945,Cleaner,484,521,DEL-P0058,7,4.0,Verified,10,Partially Completed,3,2,0,2,94.1,1,Summer,Enriched_Delhi_Demand_2026
URB26-10568,2026-06-28,6,6,Burari,28.758,77.1945,Painter,997,1044,DEL-P0003,5,4.4,Verified,8,Completed,1,1,0,2,95.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-10569,2026-06-28,6,6,Dwarka,28.5921,77.046,Electrician,316,333,DEL-P0053,4,4.6,Pending,9,Cancelled,2,0,2,1,98.45,1,Summer,Enriched_Delhi_Demand_2026
URB26-10570,2026-06-28,6,6,Dwarka,28.5921,77.046,Plumber,388,408,DEL-P0038,4,4.7,Verified,9,Completed,3,3,0,2,96.09,1,Summer,Enriched_Delhi_Demand_2026
URB26-10571,2026-06-28,6,6,Dwarka,28.5921,77.046,Carpenter,515,545,DEL-P0037,5,4.2,Pending,7,Completed,3,3,0,2,89.59,1,Summer,Enriched_Delhi_Demand_2026
URB26-10572,2026-06-28,6,6,Dwarka,28.5921,77.046,Gardener,356,406,DEL-P0032,2,4.6,Verified,8,Completed,1,1,0,3,74.92,1,Summer,Enriched_Delhi_Demand_2026
URB26-10573,2026-06-28,6,6,Dwarka,28.5921,77.046,AC Repair,797,843,DEL-P0034,4,4.5,Pending,10,Cancelled,2,0,2,2,89.83,1,Summer,Enriched_Delhi_Demand_2026
URB26-10574,2026-06-28,6,6,Dwarka,28.5921,77.046,Appliance Repair,936,1023,DEL-P0059,8,4.7,Verified,10,Completed,3,3,0,2,104.05,1,Summer,Enriched_Delhi_Demand_2026
URB26-10575,2026-06-28,6,6,Dwarka,28.5921,77.046,Cleaner,480,509,DEL-P0058,5,4.0,Verified,9,Completed,1,1,0,1,92.7,1,Summer,Enriched_Delhi_Demand_2026
URB26-10576,2026-06-28,6,6,Dwarka,28.5921,77.046,Painter,1048,1081,DEL-P0035,5,4.6,Verified,7,Completed,2,2,0,2,92.74,1,Summer,Enriched_Delhi_Demand_2026
URB26-10577,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Electrician,290,301,DEL-P0051,3,4.7,Verified,6,Completed,4,4,0,2,99.76,1,Summer,Enriched_Delhi_Demand_2026
URB26-10578,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Plumber,422,464,DEL-P0039,4,4.3,Pending,7,Completed,5,5,0,2,88.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-10579,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Carpenter,518,554,DEL-P0034,4,4.6,Verified,8,Completed,2,2,0,2,96.62,1,Summer,Enriched_Delhi_Demand_2026
URB26-10580,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Gardener,364,377,DEL-P0049,4,4.8,Verified,8,Completed,1,1,0,1,78.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-10581,2026-06-28,6,6,Janakpuri,28.6219,77.0878,AC Repair,761,826,DEL-P0008,5,4.4,Pending,7,Completed,4,4,0,2,97.54,1,Summer,Enriched_Delhi_Demand_2026
URB26-10582,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Appliance Repair,857,983,DEL-P0060,7,4.6,Verified,9,Completed,0,0,0,2,103.4,1,Summer,Enriched_Delhi_Demand_2026
URB26-10583,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Cleaner,483,510,DEL-P0024,4,3.9,Verified,10,Completed,6,6,0,3,100.25,1,Summer,Enriched_Delhi_Demand_2026
URB26-10584,2026-06-28,6,6,Janakpuri,28.6219,77.0878,Painter,1075,1223,DEL-P0038,7,4.5,Pending,8,Completed,2,2,0,2,95.76,1,Summer,Enriched_Delhi_Demand_2026
URB26-10585,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Electrician,311,334,DEL-P0028,3,4.6,Pending,8,Completed,2,2,0,2,102.81,1,Summer,Enriched_Delhi_Demand_2026
URB26-10586,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Plumber,391,432,DEL-P0044,3,4.4,Verified,7,Completed,2,2,0,1,106.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-10587,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Carpenter,528,596,DEL-P0050,6,4.5,Verified,6,Completed,0,0,0,1,92.1,1,Summer,Enriched_Delhi_Demand_2026
URB26-10588,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Gardener,340,366,DEL-P0011,5,4.5,Verified,7,Completed,1,1,0,3,70.25,1,Summer,Enriched_Delhi_Demand_2026
URB26-10589,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,AC Repair,771,849,DEL-P0053,5,4.6,Verified,10,Completed,4,4,0,2,98.08,1,Summer,Enriched_Delhi_Demand_2026
URB26-10590,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Appliance Repair,934,1067,DEL-P0009,8,4.5,Verified,11,Completed,2,2,0,3,101.51,1,Summer,Enriched_Delhi_Demand_2026
URB26-10591,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Cleaner,528,602,DEL-P0004,4,4.1,Pending,10,Partially Completed,4,3,0,1,105.6,1,Summer,Enriched_Delhi_Demand_2026
URB26-10592,2026-06-28,6,6,Karol Bagh,28.6514,77.1907,Painter,1000,1132,DEL-P0030,5,4.6,Verified,9,Completed,1,1,0,3,98.85,1,Summer,Enriched_Delhi_Demand_2026
URB26-10593,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Electrician,293,336,DEL-P0007,5,4.8,Pending,8,Completed,8,8,0,2,107.97,1,Summer,Enriched_Delhi_Demand_2026
URB26-10594,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Plumber,419,451,DEL-P0032,5,4.7,Pending,8,Completed,3,3,0,3,102.44,1,Summer,Enriched_Delhi_Demand_2026
URB26-10595,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Carpenter,526,552,DEL-P0012,3,4.7,Verified,9,Completed,4,4,0,2,93.9,1,Summer,Enriched_Delhi_Demand_2026
URB26-10596,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Gardener,336,365,DEL-P0002,4,4.3,Verified,7,Partially Completed,2,1,0,3,67.23,1,Summer,Enriched_Delhi_Demand_2026
URB26-10597,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,AC Repair,815,941,DEL-P0004,4,4.7,Pending,9,Completed,2,2,0,3,88.1,1,Summer,Enriched_Delhi_Demand_2026
URB26-10598,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Appliance Repair,948,1023,DEL-P0048,6,4.4,Verified,9,Completed,2,2,0,2,98.02,1,Summer,Enriched_Delhi_Demand_2026
URB26-10599,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Cleaner,523,577,DEL-P0006,5,4.1,Verified,10,Completed,1,1,0,2,93.63,1,Summer,Enriched_Delhi_Demand_2026
URB26-10600,2026-06-28,6,6,Lajpat Nagar,28.5677,77.2433,Painter,1043,1144,DEL-P0028,5,4.7,Pending,8,Partially Completed,3,2,1,2,88.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-10601,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Electrician,303,347,DEL-P0023,4,4.7,Verified,10,Completed,9,9,0,2,106.19,1,Summer,Enriched_Delhi_Demand_2026
URB26-10602,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Plumber,393,445,DEL-P0032,4,4.6,Pending,8,Completed,6,6,0,2,96.39,1,Summer,Enriched_Delhi_Demand_2026
URB26-10603,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Carpenter,481,539,DEL-P0012,3,4.7,Pending,8,Completed,2,2,0,1,86.19,1,Summer,Enriched_Delhi_Demand_2026
URB26-10604,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Gardener,354,374,DEL-P0040,5,4.4,Pending,8,Completed,0,0,0,1,77.3,1,Summer,Enriched_Delhi_Demand_2026
URB26-10605,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,AC Repair,761,798,DEL-P0004,4,4.4,Pending,8,Completed,2,2,0,3,93.59,1,Summer,Enriched_Delhi_Demand_2026
URB26-10606,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Appliance Repair,939,1072,DEL-P0056,6,4.5,Verified,10,Completed,2,2,0,2,100.95,1,Summer,Enriched_Delhi_Demand_2026
URB26-10607,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Cleaner,526,604,DEL-P0011,6,4.2,Verified,7,Completed,5,5,0,1,95.23,1,Summer,Enriched_Delhi_Demand_2026
URB26-10608,2026-06-28,6,6,Malviya Nagar,28.5286,77.196,Painter,1027,1090,DEL-P0031,4,4.5,Pending,11,Completed,0,0,0,1,93.53,1,Summer,Enriched_Delhi_Demand_2026
URB26-10609,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Electrician,298,333,DEL-P0024,5,4.5,Pending,9,Completed,3,3,0,4,100.36,1,Summer,Enriched_Delhi_Demand_2026
URB26-10610,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Plumber,421,445,DEL-P0036,4,4.8,Verified,9,Completed,2,2,0,2,92.76,1,Summer,Enriched_Delhi_Demand_2026
URB26-10611,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Carpenter,481,539,DEL-P0010,4,4.6,Verified,7,Completed,2,2,0,1,95.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-10612,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Gardener,370,428,DEL-P0034,5,4.3,Verified,7,Completed,0,0,0,1,72.56,1,Summer,Enriched_Delhi_Demand_2026
URB26-10613,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,AC Repair,763,869,DEL-P0023,5,4.5,Verified,9,Completed,3,3,0,1,97.44,1,Summer,Enriched_Delhi_Demand_2026
URB26-10614,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Appliance Repair,909,1001,DEL-P0057,8,4.4,Verified,9,Completed,2,2,0,2,96.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-10615,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Cleaner,494,560,DEL-P0017,5,4.0,Verified,11,Completed,2,2,0,3,93.65,1,Summer,Enriched_Delhi_Demand_2026
URB26-10616,2026-06-28,6,6,Mayur Vihar,28.6048,77.2894,Painter,1001,1049,DEL-P0040,3,4.6,Verified,8,Completed,0,0,0,1,91.41,1,Summer,Enriched_Delhi_Demand_2026
URB26-10617,2026-06-28,6,6,Model Town,28.7167,77.191,Electrician,296,332,DEL-P0020,5,4.4,Verified,9,Completed,4,4,0,1,96.92,1,Summer,Enriched_Delhi_Demand_2026
URB26-10618,2026-06-28,6,6,Model Town,28.7167,77.191,Plumber,386,406,DEL-P0025,4,4.5,Verified,8,Completed,6,6,0,2,102.37,1,Summer,Enriched_Delhi_Demand_2026
URB26-10619,2026-06-28,6,6,Model Town,28.7167,77.191,Carpenter,480,502,DEL-P0056,3,4.8,Verified,10,Partially Completed,3,2,0,3,91.94,1,Summer,Enriched_Delhi_Demand_2026
URB26-10620,2026-06-28,6,6,Model Town,28.7167,77.191,Gardener,364,404,DEL-P0008,5,4.4,Verified,9,Completed,0,0,0,1,72.25,1,Summer,Enriched_Delhi_Demand_2026
URB26-10621,2026-06-28,6,6,Model Town,28.7167,77.191,AC Repair,763,873,DEL-P0059,5,4.5,Verified,9,Completed,5,5,0,4,95.56,1,Summer,Enriched_Delhi_Demand_2026
URB26-10622,2026-06-28,6,6,Model Town,28.7167,77.191,Appliance Repair,860,887,DEL-P0017,7,4.7,Pending,8,Completed,4,4,0,3,100.21,1,Summer,Enriched_Delhi_Demand_2026
URB26-10623,2026-06-28,6,6,Model Town,28.7167,77.191,Cleaner,487,533,DEL-P0019,3,4.1,Verified,9,Completed,4,4,0,3,95.11,1,Summer,Enriched_Delhi_Demand_2026
URB26-10624,2026-06-28,6,6,Model Town,28.7167,77.191,Painter,983,1030,DEL-P0036,4,4.6,Verified,8,Completed,0,0,0,1,96.51,1,Summer,Enriched_Delhi_Demand_2026
URB26-10625,2026-06-28,6,6,Pitampura,28.7033,77.1322,Electrician,310,339,DEL-P0030,3,4.6,Verified,9,Completed,5,5,0,3,92.74,1,Summer,Enriched_Delhi_Demand_2026
URB26-10626,2026-06-28,6,6,Pitampura,28.7033,77.1322,Plumber,405,446,DEL-P0010,5,4.5,Verified,4,Partially Completed,6,5,0,3,100.94,1,Summer,Enriched_Delhi_Demand_2026
URB26-10627,2026-06-28,6,6,Pitampura,28.7033,77.1322,Carpenter,494,540,DEL-P0025,6,4.4,Verified,8,Completed,0,0,0,1,94.39,1,Summer,Enriched_Delhi_Demand_2026
URB26-10628,2026-06-28,6,6,Pitampura,28.7033,77.1322,Gardener,367,384,DEL-P0005,4,4.4,Verified,9,Completed,0,0,0,1,71.68,1,Summer,Enriched_Delhi_Demand_2026
URB26-10629,2026-06-28,6,6,Pitampura,28.7033,77.1322,AC Repair,776,895,DEL-P0011,4,4.6,Pending,10,Completed,0,0,0,1,105.4,1,Summer,Enriched_Delhi_Demand_2026
URB26-10630,2026-06-28,6,6,Pitampura,28.7033,77.1322,Appliance Repair,931,1061,DEL-P0028,6,4.5,Pending,9,Partially Completed,2,2,0,1,103.54,1,Summer,Enriched_Delhi_Demand_2026
URB26-10631,2026-06-28,6,6,Pitampura,28.7033,77.1322,Cleaner,501,578,DEL-P0059,6,4.0,Pending,9,Completed,1,1,0,2,98.04,1,Summer,Enriched_Delhi_Demand_2026
URB26-10632,2026-06-28,6,6,Pitampura,28.7033,77.1322,Painter,1029,1129,DEL-P0048,6,4.6,Verified,10,Completed,0,0,0,1,95.66,1,Summer,Enriched_Delhi_Demand_2026
URB26-10633,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Electrician,310,323,DEL-P0015,2,4.5,Pending,10,Completed,2,2,0,1,93.26,1,Summer,Enriched_Delhi_Demand_2026
URB26-10634,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Plumber,397,455,DEL-P0027,5,4.5,Pending,8,Completed,2,2,0,2,93.96,1,Summer,Enriched_Delhi_Demand_2026
URB26-10635,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Carpenter,479,504,DEL-P0023,3,4.7,Verified,8,Completed,3,3,0,1,91.96,1,Summer,Enriched_Delhi_Demand_2026
URB26-10636,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Gardener,356,377,DEL-P0036,3,4.2,Pending,7,Completed,3,3,0,4,66.3,1,Summer,Enriched_Delhi_Demand_2026
URB26-10637,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,AC Repair,775,874,DEL-P0055,4,4.4,Verified,8,Cancelled,2,0,2,3,94.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-10638,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Appliance Repair,891,968,DEL-P0003,6,4.8,Verified,10,Completed,2,2,0,2,93.93,1,Summer,Enriched_Delhi_Demand_2026
URB26-10639,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Cleaner,513,529,DEL-P0057,4,4.0,Pending,10,Completed,4,4,0,3,102.72,1,Summer,Enriched_Delhi_Demand_2026
URB26-10640,2026-06-28,6,6,Preet Vihar,28.6413,77.2953,Painter,957,982,DEL-P0012,5,4.4,Verified,9,Completed,5,5,0,2,92.32,1,Summer,Enriched_Delhi_Demand_2026
URB26-10641,2026-06-28,6,6,Rohini,28.7495,77.0565,Electrician,305,338,DEL-P0047,5,4.6,Verified,8,Completed,6,6,0,2,97.83,1,Summer,Enriched_Delhi_Demand_2026
URB26-10642,2026-06-28,6,6,Rohini,28.7495,77.0565,Plumber,391,404,DEL-P0025,3,4.6,Verified,8,Completed,4,3,1,1,99.01,1,Summer,Enriched_Delhi_Demand_2026
URB26-10643,2026-06-28,6,6,Rohini,28.7495,77.0565,Carpenter,502,527,DEL-P0030,3,4.6,Pending,7,Completed,4,4,0,2,89.26,1,Summer,Enriched_Delhi_Demand_2026
URB26-10644,2026-06-28,6,6,Rohini,28.7495,77.0565,Gardener,354,384,DEL-P0032,3,4.3,Verified,8,Completed,1,1,0,1,68.49,1,Summer,Enriched_Delhi_Demand_2026
URB26-10645,2026-06-28,6,6,Rohini,28.7495,77.0565,AC Repair,768,834,DEL-P0053,4,4.6,Verified,9,Completed,2,2,0,2,95.33,1,Summer,Enriched_Delhi_Demand_2026
URB26-10646,2026-06-28,6,6,Rohini,28.7495,77.0565,Appliance Repair,932,993,DEL-P0037,8,4.4,Verified,10,Completed,1,1,0,1,97.47,1,Summer,Enriched_Delhi_Demand_2026
URB26-10647,2026-06-28,6,6,Rohini,28.7495,77.0565,Cleaner,523,567,DEL-P0003,5,4.0,Verified,8,Completed,3,3,0,3,90.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-10648,2026-06-28,6,6,Rohini,28.7495,77.0565,Painter,1009,1161,DEL-P0019,6,4.8,Verified,9,Partially Completed,1,1,0,2,93.97,1,Summer,Enriched_Delhi_Demand_2026
